name,model,acc0,acc1,acc
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.004420263005648836,0.004419793742958662
vwg-0709-0007,model3,,0.004538779869176345,0.004538779869176345
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.06270897859517104,0.06254705365283805
vwg-0709-0007,model3,,0.0576257147556384,0.0576257147556384
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0308048094871846,0.0308048094871846
vwg-0709-0007,model3,,0.044208395951102424,0.044208395951102424
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.12954866915262955,0.12954866915262955
vwg-0709-0007,model3,,0.11570485213896066,0.11570485213896066
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.09101788543297656,0.08843255619194128
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.010220478121618224,0.0,0.005887661255116362
vwg-0709-0007,model3,0.0,0.0,0.007974416824190193
vwg-0709-0007,model1,0.07056873081126748,,0.07056873081126748
vwg-0709-0007,model2,0.06430667101667581,0.0,0.06430667101667581
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.01490247644093798,0.0,0.013916120386324176
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.01570919565736201,,0.01570919565736201
vwg-0709-0007,model2,0.01467947338562961,0.0,0.005699922813545233
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.02880403530895334,0.0,0.02871025090297721
vwg-0709-0007,model2,0.02965042982323143,0.0014742104232777734,0.013863752327706135
vwg-0709-0007,model3,0.0,0.0008647133335518413,0.01450906517747858
vwg-0709-0007,model1,0.0,0.0,0.17191148992423097
vwg-0709-0007,model2,0.0,0.1448160730451373,0.14451447077771323
vwg-0709-0007,model3,,0.12099189843555996,0.12099189843555996
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.022629893600076684,0.022629893600076684
vwg-0709-0007,model3,,0.02556549167507342,0.02556549167507342
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.27168590893143363,0.2354293461546058
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.021647293051422174,,0.021647293051422174
vwg-0709-0007,model2,0.021029261256033976,0.0,0.01997340196519293
vwg-0709-0007,model3,0.0,0.0,0.015625748502994013
vwg-0709-0007,model1,0.08296133959660011,,0.08296133959660011
vwg-0709-0007,model2,0.04693015197176219,0.0,0.04693015197176219
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.055303549917289634,0.0321791590869382
vwg-0709-0007,model3,,0.011439783115450101,0.011439783115450101
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.3002847774711074,0.0,0.2995353710372401
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.2257993557775433,0.0,0.2257993557775433
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0364059658650749,0.0364059658650749
vwg-0709-0007,model3,,0.03348819765125056,0.03348819765125056
vwg-0709-0007,model1,0.05521255279767194,0.0,0.06446637097875396
vwg-0709-0007,model2,0.07215725126172888,0.006480388842166132,0.05175736273838327
vwg-0709-0007,model3,0.0,0.006248372588996133,0.04670297771725936
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.21757608752919688,0.0,0.2338144210072219
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.0014877143462444467,0.0014877143462444467
vwg-0709-0007,model3,,0.0015085112295843887,0.0015085112295843887
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.01921499785145385,0.01921499785145385
vwg-0709-0007,model3,,0.023251674505816576,0.023251674505816576
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0427060354092426,0.0,0.01302379680863854
vwg-0709-0007,model3,0.0,0.0,0.05405491406501704
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0847648923983739,0.0002621351477644431,0.08474382449715516
vwg-0709-0007,model3,0.0,0.0,0.02501890206869198
vwg-0709-0007,model1,0.0,0.0,0.04039675420080062
vwg-0709-0007,model2,0.0,0.10033996712776505,0.3139342031658679
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.008333704169683926,,0.008333704169683926
vwg-0709-0007,model2,0.011610876681741631,0.0,0.010210885176355211
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.022924101485131857,0.0,0.022787525279214075
vwg-0709-0007,model2,0.017062962792622913,0.00038967446469517926,0.01049437784805627
vwg-0709-0007,model3,0.0,0.00038390885260789696,0.014167475076884971
vwg-0709-0007,model1,,,
vwg-0709-0007,model2,,0.0,0.0
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.004780638414421593,0.004780638414421593
vwg-0709-0007,model3,,0.006036379968560521,0.006036379968560521
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.006675046974986094,0.006675046974986094
vwg-0709-0007,model3,,0.008146721708447683,0.008146721708447683
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.008120719651638726,0.008120719651638726
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.15865498801666872,,0.15865498801666872
vwg-0709-0007,model2,0.2223769028235935,0.0,0.10880713929623835
vwg-0709-0007,model3,0.0,0.0,0.15629608621667612
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.01798788419370424,0.0,0.010451983501414472
vwg-0709-0007,model3,0.0,0.0,0.010328528291418145
vwg-0709-0007,model1,0.07785103785103785,,0.07785103785103785
vwg-0709-0007,model2,0.1263150852191948,0.0,0.039667405971885665
vwg-0709-0007,model3,0.0,0.0,0.04140367282267072
vwg-0709-0007,model1,0.0,0.0,0.040465403957811834
vwg-0709-0007,model2,0.0,0.06440978309873266,0.06432700996501146
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.04695349735926833,0.0,0.09736736386829516
vwg-0709-0007,model2,0.056467499733080996,0.05236164396149693,0.10293172723988539
vwg-0709-0007,model3,0.0,0.04286723541279746,0.08759176922411326
vwg-0709-0007,model1,0.03865388115675105,,0.03865388115675105
vwg-0709-0007,model2,0.5480575058213548,0.0,0.45204572629966655
vwg-0709-0007,model3,0.0,0.0,0.1329830364989809
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.03051218844152287,0.0003678493759803186,0.024638348475716658
vwg-0709-0007,model3,0.0,0.00018524295354329016,0.014630488470849058
vwg-0709-0007,model1,0.060010254321213104,0.18930969123848757,0.14234776334621171
vwg-0709-0007,model2,0.05373874250440215,0.062993040711564,0.09046323276168401
vwg-0709-0007,model3,0.0,0.06275785443325808,0.09012548575350002
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.13752073148314528,0.13752073148314528
vwg-0709-0007,model3,,0.10587485132393255,0.10587485132393255
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.012551470700510508,0.012551470700510508
vwg-0709-0007,model3,,0.010325119852617916,0.010325119852617916
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.002489760919022663,0.002489760919022663
vwg-0709-0007,model3,,0.002624513066541916,0.002624513066541916
vwg-0709-0007,model1,0.09275488713016389,0.0,0.09244817628464343
vwg-0709-0007,model2,0.14883717575093056,0.0014307885137538909,0.05183704833613368
vwg-0709-0007,model3,0.0,0.0010191033547556775,0.037447905590707105
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.014791794828281114,0.014791794828281114
vwg-0709-0007,model3,,0.034785775396534394,0.034785775396534394
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.5178622291707545,0.05445165601553909,0.37696029511820395
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.15297202797202797,,0.15297202797202797
vwg-0709-0007,model2,0.1301312328729396,0.0,0.1301312328729396
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.055808641420816915,0.0,0.08337717778604763
vwg-0709-0007,model2,0.07098930426727497,0.023682806410871195,0.06565836898305656
vwg-0709-0007,model3,0.0,0.03024463433789312,0.0887552601657465
vwg-0709-0007,model1,0.010142185310763161,0.0,0.038708423307879866
vwg-0709-0007,model2,0.01257329314577437,0.009685737905166138,0.013318060987931557
vwg-0709-0007,model3,0.0,0.011198938519914887,0.015486120662454188
vwg-0709-0007,model1,0.03404149693936802,,0.03404149693936802
vwg-0709-0007,model2,0.03280425088417707,0.0,0.012379589152385006
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.1509894581098576,0.09747485645269315
vwg-0709-0007,model2,0.20166401402880096,0.11030842637681583,0.2986605975545905
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.5752431679854898,0.5749180176181746
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.02225942673191144,0.0,0.025406890805449514
vwg-0709-0007,model2,0.021747674855431706,0.0031888150124199325,0.015586548895194216
vwg-0709-0007,model3,0.0,0.0020665034572781077,0.014669010423734297
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.1461143588799831,0.0,0.1461143588799831
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.021130464962419063,0.0,0.021451122482492663
vwg-0709-0007,model2,0.0074957099497491185,0.0033502992487288966,0.008555679799687547
vwg-0709-0007,model3,0.0,0.004478427543508291,0.010172094137390078
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.012327799853240479,0.012327799853240479
vwg-0709-0007,model3,,0.0171733708948811,0.0171733708948811
vwg-0709-0007,model1,0.0,0.0,0.02757035462006194
vwg-0709-0007,model2,0.0,0.01952385488745897,0.01952385488745897
vwg-0709-0007,model3,,0.01799775028121485,0.01799775028121485
vwg-0709-0007,model1,0.12129151201998885,0.0,0.12329282196831866
vwg-0709-0007,model2,0.1191723085927207,0.0024201236952110885,0.11274734538140732
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.1676981030539486,0.0,0.29409492476221927
vwg-0709-0007,model2,0.1968499321054489,0.10355032820763278,0.19812797847257327
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.1409277881329155,0.0,0.10769006985736869
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.004147107768540141,0.008126107866828899
vwg-0709-0007,model3,0.0,0.005017765065666413,0.009167424256348554
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,0.0,0.0,0.007433039554935286
vwg-0709-0007,model1,0.17213048946931786,0.0,0.17869038733610346
vwg-0709-0007,model2,0.1587576661812447,0.017164355455196754,0.14586831976083503
vwg-0709-0007,model3,0.0,0.011158589668047782,0.10666030030274093
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.009907214599164087,0.009907214599164087
vwg-0709-0007,model3,,0.01361848078281045,0.01361848078281045
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.18005160303049889,0.0,0.17830190229637005
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.13995958201892744,0.0,0.18542269228883768
vwg-0709-0007,model2,0.1333588249499972,0.04659878616221774,0.1135299906013259
vwg-0709-0007,model3,0.0,0.006875853674400453,0.026843783209351754
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.032393695528899445,0.03157338283906241
vwg-0709-0007,model3,,0.026011732647937266,0.026011732647937266
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.2417903453785644,0.2417903453785644
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.34644978271154186,0.0,0.3562960804784681
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.0,0.025883016225152437
vwg-0709-0007,model2,0.0,0.018695325267269237,0.018439547175179358
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.02649595587450915,0.0,0.02646463400272542
vwg-0709-0007,model2,0.03266877111369552,0.00043024166378321285,0.02788515564661993
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.018383622528367657,0.0018124842907502675,0.016041431994374276
vwg-0709-0007,model3,0.0,0.0032916231847307698,0.01274850884244933
vwg-0709-0007,model1,0.0,0.0,0.11120314659728434
vwg-0709-0007,model2,0.0,0.16020743090720518,0.10527016279039934
vwg-0709-0007,model3,,0.05587886061565568,0.05587886061565568
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.4786780695681005,0.43876451948818107
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.05993008836228537,0.0,0.19597360732458904
vwg-0709-0007,model2,0.06257004136800903,0.0961681654567743,0.12235919429473106
vwg-0709-0007,model3,0.0,0.09876501255525012,0.1260238309654799
vwg-0709-0007,model1,0.016748230224684517,,0.016748230224684517
vwg-0709-0007,model2,0.031673734054721084,0.0,0.02156873237371005
vwg-0709-0007,model3,0.0,0.0,0.009320413958953524
vwg-0709-0007,model1,0.03555862484078829,,0.03555862484078829
vwg-0709-0007,model2,0.04774816203052967,0.0,0.030868629529701905
vwg-0709-0007,model3,0.0,0.0,0.054978886935208866
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.197491958346621,0.18865302127598427
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.013882840850181441,0.013882840850181441
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.028558519834823104
vwg-0709-0007,model2,0.0,0.3673113480064712,0.3595969295461706
vwg-0709-0007,model3,,0.04080963718601395,0.04080963718601395
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.041581187728454296,0.0046562612399895275,0.014806405071075475
vwg-0709-0007,model3,0.0,0.0004944367224723219,0.014837711806780122
vwg-0709-0007,model1,0.014757274908782932,,0.014757274908782932
vwg-0709-0007,model2,0.016371815800463155,0.0,0.011559492856568472
vwg-0709-0007,model3,0.0,0.0,0.0035206560461910072
vwg-0709-0007,model1,0.09963631574965746,0.0,0.09967639353907794
vwg-0709-0007,model2,0.09909337524400286,7.605519671330925e-05,0.07803170997498196
vwg-0709-0007,model3,0.0,1.470292014697039e-05,0.10458334129741508
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.011310145983518318,0.011310145983518318
vwg-0709-0007,model3,,0.01316266032932075,0.01316266032932075
vwg-0709-0007,model1,0.08082336045955002,0.0,0.08109369423779066
vwg-0709-0007,model2,0.03735354076148508,0.005136785658921217,0.020867190819768018
vwg-0709-0007,model3,0.0,0.004750159609404783,0.024746577009815404
vwg-0709-0007,model1,0.0,0.0,0.1243379730454818
vwg-0709-0007,model2,,0.07079992739206309,0.07079992739206309
vwg-0709-0007,model3,,0.09745948259440042,0.09745948259440042
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.09996823540899073,0.03647245835925081,0.09031477227036488
vwg-0709-0007,model3,0.0,0.03929346335737206,0.09663862271902646
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.08630894475449286,0.0,0.028565486966417926
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.06599977394840432,0.0,0.05150904486677028
vwg-0709-0007,model3,0.0,0.0,0.04355753454365428
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.08700350108683028,0.08647489750211923
vwg-0709-0007,model3,,0.09032437737950896,0.09032437737950896
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.030857971014492752,0.030857971014492752
vwg-0709-0007,model3,,0.02784287059315828,0.02784287059315828
vwg-0709-0007,model1,0.08916131532909416,,0.08916131532909416
vwg-0709-0007,model2,0.12413358078618542,0.0,0.06868605760792154
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.09181633189501136,0.09181633189501136
vwg-0709-0007,model3,,0.09684780389936037,0.09684780389936037
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.07021492566822664,0.07021492566822664
vwg-0709-0007,model3,,0.08305778911793459,0.08305778911793459
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.0527659702299593,0.0527659702299593
vwg-0709-0007,model3,,0.04746838143678848,0.04746838143678848
vwg-0709-0007,model1,0.015014970962689134,0.0,0.015444355040997091
vwg-0709-0007,model2,0.023016017769205206,0.0,0.011972101291906142
vwg-0709-0007,model3,0.0,0.0002468781345522408,0.008635882172395233
vwg-0709-0007,model1,0.00441780814637019,0.0,0.005820961840597489
vwg-0709-0007,model2,0.0,0.0005466843593604787,0.003268509821267347
vwg-0709-0007,model3,0.0,0.0006056051509470839,0.002588590950381368
vwg-0709-0007,model1,,,
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,,,
vwg-0709-0007,model1,0.0,0.0,0.38660834242393893
vwg-0709-0007,model2,0.0,0.3797412164398953,0.38482982123289605
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.05902980532460832,0.003313506483571128,0.020907138895113853
vwg-0709-0007,model3,0.0,0.002814353033247158,0.022576945422006157
vwg-0709-0007,model1,0.026624330693908946,0.0,0.02554520081366195
vwg-0709-0007,model2,0.11944401491332061,0.00443001136374135,0.06872003029413391
vwg-0709-0007,model3,0.0,0.009081439393939393,0.11519389427084831
vwg-0709-0007,model1,0.719023459810883,0.0,0.6374551091193714
vwg-0709-0007,model2,0.6831012707901832,0.0,0.6509464784642038
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.09951115322714077,0.0,0.08946839346006302
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.37414982322435714,0.37335879242849707
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.06968944099378882,0.0,0.0521876647337902
vwg-0709-0007,model3,0.0,0.0,0.045408618957240146
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.044234596177674314,0.0031473857503894246,0.031165689616259352
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.4795352435390979,0.0,0.43664863911429513
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.012296541346474149,0.012296541346474149
vwg-0709-0007,model3,,0.014647228246368979,0.014647228246368979
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.14462478176551097,0.0,0.11811571937441809
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.011694301894925256,0.011693846428144857
vwg-0709-0007,model3,,0.01314881116503546,0.01314881116503546
vwg-0709-0007,model1,0.033366208651673016,0.0,0.03648515482024227
vwg-0709-0007,model2,0.0555206136058654,0.0029073116901031314,0.022595514103356643
vwg-0709-0007,model3,0.0,0.003094803959759775,0.024104372319049546
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.13722556413936304,0.13722556413936304
vwg-0709-0007,model3,,0.09117982511722215,0.09117982511722215
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.00425111645482652
vwg-0709-0007,model3,0.0,0.0,0.00650456695724614
vwg-0709-0007,model1,0.11773679685787974,,0.11773679685787974
vwg-0709-0007,model2,0.1418868818878976,0.0,0.11340164474671657
vwg-0709-0007,model3,0.0,0.0,0.10804603846583812
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.017027884469713848,0.017027884469713848
vwg-0709-0007,model3,,0.01569977576961742,0.01569977576961742
vwg-0709-0007,model1,0.0712308913669596,0.0,0.07595194030619566
vwg-0709-0007,model2,0.06560440003993856,0.005954760323030811,0.06079013314343302
vwg-0709-0007,model3,0.0,0.005711227737198955,0.05915425253010112
vwg-0709-0007,model1,0.20135809968601587,,0.20135809968601587
vwg-0709-0007,model2,0.24580681431046125,0.0,0.2005385932933153
vwg-0709-0007,model3,0.0,0.0,0.18594252983467424
vwg-0709-0007,model1,0.12717152963134573,0.030602069223417957,0.2308109201213347
vwg-0709-0007,model2,0.15880761491908857,0.09840827950824795,0.2069208403044388
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0024458112213034083,0.0024458112213034083
vwg-0709-0007,model3,,0.0011071558084975689,0.0011071558084975689
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.008922697860227015,0.0018828545016982353,0.0067495206856025645
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,,
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.001469854123911476,,0.001469854123911476
vwg-0709-0007,model2,0.010292327471170993,0.0,0.004788664292954115
vwg-0709-0007,model3,0.0,0.0,0.0031742043046995377
vwg-0709-0007,model1,0.0036257070810331903,0.0,0.0036118730141487657
vwg-0709-0007,model2,0.004370088442266094,0.0007713542986760706,0.0014180058223785686
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.1842023764893808,0.0,0.16695228246417493
vwg-0709-0007,model3,0.0,0.0,0.17342242399053678
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0327142675598642,0.0327142675598642
vwg-0709-0007,model3,,0.01535027940575167,0.01535027940575167
vwg-0709-0007,model1,0.07234193783869215,0.0,0.07886648259626584
vwg-0709-0007,model2,0.10961802325812176,0.009923149967979153,0.08369300547050346
vwg-0709-0007,model3,0.0,0.007748343195585867,0.06947429011457394
vwg-0709-0007,model1,0.014216593114651305,0.0,0.01405741531377188
vwg-0709-0007,model2,0.020178992924080246,0.0025926302136777828,0.010010676397427167
vwg-0709-0007,model3,0.0,2.8838701537463274e-05,0.009703780746423892
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.1648781902552204,0.1648781902552204
vwg-0709-0007,model3,,0.16425097510473347,0.16425097510473347
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.09659507207769122,0.09659507207769122
vwg-0709-0007,model3,,0.1020306810270176,0.1020306810270176
vwg-0709-0007,model1,0.1224036024678459,0.0,0.12865424612363577
vwg-0709-0007,model2,0.11346861748652927,0.00407379324848113,0.10998057871126249
vwg-0709-0007,model3,0.0,0.0045813985712030054,0.11630766322561628
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.047988818253891063,0.047988818253891063
vwg-0709-0007,model3,,0.05253030578524804,0.05253030578524804
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.014665005464656853,0.014665005464656853
vwg-0709-0007,model3,,0.012707459833543787,0.012707459833543787
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.02240409282251346,0.02240409282251346
vwg-0709-0007,model3,,0.021624966921901544,0.021624966921901544
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.020454545454545454,0.020454545454545454
vwg-0709-0007,model3,,0.02986939334725872,0.02986939334725872
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.026410305048195717,0.03618173105241877
vwg-0709-0007,model3,0.0,0.020320441445586774,0.027196075883119484
vwg-0709-0007,model1,0.10083793368684016,,0.10083793368684016
vwg-0709-0007,model2,0.11311523649074699,0.0,0.11304888788346408
vwg-0709-0007,model3,0.0,0.0,0.040642367622489683
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.035033674192436956,0.035033674192436956
vwg-0709-0007,model3,,0.03474394153498076,0.03474394153498076
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.003835267763307544,0.0,0.0023365530097484055
vwg-0709-0007,model3,0.0,0.0,0.0014973714176616186
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.003088615122699208,0.003088615122699208
vwg-0709-0007,model3,,0.004429232095733285,0.004429232095733285
vwg-0709-0007,model1,0.03941981377036509,0.0,0.023925496706945652
vwg-0709-0007,model2,0.10761045729175615,0.05604605893725853,0.1147567865332633
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.10951667705422305,,0.10951667705422305
vwg-0709-0007,model2,0.14466654568149326,0.0,0.08211645821503766
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.016384253021645704,0.0,0.01628177438112643
vwg-0709-0007,model2,0.00881901227062569,0.0,0.0029944023010046524
vwg-0709-0007,model3,0.0,0.0,0.0021455886502739154
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.005497477505591096
vwg-0709-0007,model3,0.0,0.0,0.012497677482560005
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.009255005702699277,0.009255005702699277
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.20264909567672965
vwg-0709-0007,model2,0.0,0.11950529407659757,0.11950529407659757
vwg-0709-0007,model3,,0.17545616273762843,0.17545616273762843
vwg-0709-0007,model1,0.03861636397678338,,0.03861636397678338
vwg-0709-0007,model2,0.022735226925122563,0.0,0.015641678532222807
vwg-0709-0007,model3,0.0,0.0,0.014300274565271652
vwg-0709-0007,model1,0.08965305291835904,0.0,0.09142059754304652
vwg-0709-0007,model2,0.07287773048419506,0.0015141079570357638,0.05768698583612166
vwg-0709-0007,model3,0.0,0.0010728402032749859,0.05548923126562878
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.03039033391819407,0.03039033391819407
vwg-0709-0007,model3,,0.029545602435802176,0.029545602435802176
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.03432060985946031,0.03414386038017967
vwg-0709-0007,model3,,0.02147495530855509,0.02147495530855509
vwg-0709-0007,model1,,0.11866497882703714,0.11866497882703714
vwg-0709-0007,model2,0.0,0.43740938126139645,0.3878990839683566
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.1521952324133186,0.0,0.1360165200612419
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,,0.0
